uid,nome_canonico,__prio,grupo,subgrupo,subgrupo_n3,preparo_detectado,chave_strict,chave_loose,ac_pantotenico_b5_mg_100g,acucares_totais_g_100g,amido_g_100g,beta_caroteno_ug_100g,calcio_mg_100g,carboidratos_g_100g,cinzas_g_100g,cloreto_mg_100g,cobalamina_b12_ug_100g,cobre_mg_100g,colesterol_mg_100g,energia_kcal_100g,energia_kj_100g,ferro_mg_100g,fibra_alimentar_g_100g,folato_b9_ug_100g,fosforo_mg_100g,iodo_ug_100g,lipidios_g_100g,magnesio_mg_100g,manganes_mg_100g,niacina_b3_mg_100g,piridoxina_b6_mg_100g,potassio_mg_100g,proteina_g_100g,retinol_ug_100g,riboflavina_b2_mg_100g,selenio_ug_100g,sodio_mg_100g,tiamina_b1_mg_100g,umidade_g_100g,vitamina_c_mg_100g,vitamina_d_ug_100g,vitamina_e_mg_100g,vitamina_k1_ug_100g,vitamina_k2_ug_100g,zinco_mg_100g,__fonte,nome_original,similar_group_id
9617ff57-8b21-5c30-bf68-afcc7ab2b5da,"Morue, salée, bouillie/cuite à l'eau",4,,poissons cuits,-,,morue salee bouillie/cuite a l eau,morue salee bouillie/cuite a l eau,,0.0,0.0,,64.9,,6.03,5.0,2.2,0.089,,,,0.35,0.0,23.5,42.0,74.0,1.01,13.7,0.019,0.47,0.075,110.0,26.0,,0.052,20.7,2320.0,,67.4,,1.25,0.55,,,0.84,CIQUAL,"Morue, salée, bouillie/cuite à l'eau",b982593177d1
961a4215-b845-503a-a04f-9f46e3887c40,"Mel, de abelha",2,Produtos açucarados,,,,mel de abelha,mel de abelha,,,,,10,"84,0","0,1",,,Tr,,309,1294,"0,3",,,4,,"0,0",6,"0,38",Tr,Tr,99,"0,0",,Tr,,6,"0,11","15,8",Tr,,,,,"0,2",TACO,"Mel, de abelha",183918a4ec4b
96492fb8-6745-5f62-8ac8-63db1ab9da24,"Cacao, non sucré, poudre soluble",4,,boissons sans alcool,boissons à reconstituer,,cacao non sucre poudre soluble,cacao non sucre poudre soluble,0.82,0.9,8.5,,140.0,11.6,10.0,,0.0,3.9,0.0,,,48.5,29.5,107.0,690.0,,20.6,500.0,4.1,1.15,,3900.0,22.4,0.0,0.12,,45.0,0.076,3.5,,2.73,0.61,3.9,,6.4,CIQUAL,"Cacao, non sucré, poudre soluble",f0cad7f4aa5b
964a64f7-0e96-5ea5-9f5e-9f049da0706c,"Eau minérale Contrex, embouteillée, non gazeuse, fortement minéralisée (Contrexéville, 88)",4,,eaux,-,,eau minerale contrex embouteillee non gazeuse fortement mineralisee contrexeville 88,eau minerale contrex embouteillee non gazeuse fortement mineralisee contrexeville 88,0.0,0.0,0.0,0.0,46.8,0.0,0.2,0.76,0.0,0.0042,0.0,,,0.0005,0.0,0.0,,0.0,0.0,7.45,0.0015,0.0,0.0,0.28,0.0,0.0,0.0,,0.94,0.0,99.8,0.0,0.0,0.0,,,0.0095,CIQUAL,"Eau minérale Contrex, embouteillée, non gazeuse, fortement minéralisée (Contrexéville, 88)",7bd2d80603c6
9654a57a-e3a6-5639-942c-cbeab4435318,Pão pita,3,,,,,pao pita,pao pita,,1.8,41.7,2.0,13.0,,,,0.0,,0.0,218,922,1.0,3.1,31.0,110.0,1.0,,28.0,,1.8,0.06,150.0,7.7,,0.09,,430.0,0.19,41.0,0.0,0.0,,,,0.8,INSA,Pão pita,0ef2e31d5dbd
9663e097-300e-5fbf-9176-6faa28b21b42,Pain (aliment moyen),4,,pains et assimilés,pains,,pain aliment moyen,pain aliment moyen,0.41,2.74,45.4,2.9,31.1,54.4,1.85,891.0,,0.14,,,,1.25,3.84,23.0,108.0,4.5,1.61,27.7,0.67,0.63,0.023,165.0,9.01,,0.01,10.3,512.0,0.098,30.0,0.3,0.16,0.28,0.6,,0.75,CIQUAL,Pain (aliment moyen),ed112c913cfd
9666c69d-3d2f-57a2-8560-925847691e68,Jambon sec,4,,charcuteries et assimilés,jambons secs et crus,,jambon sec,jambon sec,,0.33,,,,0.48,7.33,,,,,,,,,,,,12.6,,,,,,28.7,,,,2250.0,,53.2,,,,,,,CIQUAL,Jambon sec,ba6f46470332
9670b2f3-edda-5e60-b6bb-4b4b01e941e7,Tomate concentrado,3,,,,,tomate concentrado,tomate concentrado,,10.0,4.0,1140.0,50.0,,,,0.0,,0.0,82,344,2.9,3.9,26.1,78.0,3.3,,55.0,,2.84,0.23,1090.0,3.7,,0.14,0.2,110.0,0.09,75.3,14.4,0.0,,,,0.5,INSA,Tomate concentrado,5ef2812553a3
967ab0b0-6c26-5f43-beed-88032ef28f42,"Eau minérale Appollinaris, embouteillée, non gazeuse, fortement minéralisée (Allemagne)",4,,eaux,-,,eau minerale appollinaris embouteillee non gazeuse fortement mineralisee allemagne,eau minerale appollinaris embouteillee non gazeuse fortement mineralisee allemagne,0.0,0.0,0.0,0.0,9.0,0.0,0.16,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,0.0,99.8,0.0,0.0,0.0,,,,CIQUAL,"Eau minérale Appollinaris, embouteillée, non gazeuse, fortement minéralisée (Allemagne)",d27f40c6b1c2
969784d6-0b69-5faa-b9d7-1464e685718d,Búzio cru,3,,,,cru,buzio cru,buzio,,0.0,2.3,19.0,60.0,,,,6.5,,110.0,82,349,1.3,0.0,15.0,120.0,,,92.0,,0.9,0.11,160.0,17.8,,0.12,,380.0,0.0,78.2,0.0,0.0,,,,1.2,INSA,Búzio cru,4317610273f0
96a4ee36-49bd-54cf-a286-47b5f68a0922,57,1,,,,,57,57,,,,,155.0,45.9,3.3,,,0.1,14.0,308.0,1291.0,1.0,1.1,,168.0,,9.6,16.0,0.24,1e-05,1e-05,103.0,9.9,1e-05,0.03,,985.0,0.07,31.3,1e-05,,,,,1.0,TBCA,57,9109c85a45b7
96b88a80-7c76-5a35-bb63-c769e1908ea1,"Quivi, ""Kiwi"" desidratado",3,,,,desidratado,quivi kiwi desidratado,quivi kiwi,,60.6,0.0,,110.0,,,,0.0,,0.0,333,1410,2.2,10.6,233.3,160.0,,,100.0,,1.67,0.11,1680.0,6.1,,0.28,,50.0,,5.0,,0.0,,,,1.1,INSA,"Quivi, ""Kiwi"" desidratado",9538bba021d5
96c70a34-e4aa-5526-9d02-93d91ec6943c,"Flocos de trigo integral tipo ""All-Bran Flakes""",3,,,,integral,flocos de trigo integral tipo all-bran flakes,flocos de trigo tipo all-bran flakes,,18.1,46.1,0.0,50.0,,,,0.8,,0.0,349,1470,12.0,17.3,250.0,450.0,1.0,,120.0,,16.0,1.8,540.0,10.2,,1.5,,910.0,1.0,3.0,35.0,2.8,,,,2.5,INSA,"Flocos de trigo integral tipo ""All-Bran Flakes""",82d7e92be957
96ca675b-10d0-514b-9789-6ea8630ca973,Framboesa,3,,,,,framboesa,framboesa,,5.1,0.0,10.0,26.0,,,,0.0,,0.0,49,203,0.5,6.7,33.0,23.0,,,20.0,,0.6,0.05,230.0,0.9,,0.02,,1.0,0.03,84.3,30.0,0.0,,,,0.3,INSA,Framboesa,bf1912070c20
96ce6f5b-3e3a-50fe-a23b-00c474661913,71,1,,,,,71,71,,,,,15.0,4.3,0.6,,,0.05,,19.0,81.0,0.2,1.4,,32.0,,0.1,20.0,0.09,1e-05,0.03,253.0,1.1,,0.06,,1e-05,1e-05,93.9,6.9,,,,,0.2,TBCA,71,d02560dd9d7d
96d2af17-7473-53e3-997d-ee9cdfe77db7,"Pintade, cuisse, crue",4,,viandes crues,autres viandes,,pintade cuisse crue,pintade cuisse crue,,0.0,0.0,,13.0,0.0,0.77,,,,70.0,,,2.5,0.0,17.0,220.0,,4.0,,,5.1,0.61,340.0,21.3,,0.35,,78.0,0.29,73.6,0.0,0.3,0.01,,,1.9,CIQUAL,"Pintade, cuisse, crue",c96f61944041
96d53b6d-c3a0-5950-b7d7-1f9d23723bf6,"Saucisse de volaille, type Knack",4,,charcuteries et assimilés,saucisses et assimilés,,saucisse de volaille type knack,saucisse de volaille type knack,,1.01,0.0,,,1.82,2.42,,,,,,,,0.0,,,,18.9,,,,,,14.0,,,,746.0,,64.0,,,,,,,CIQUAL,"Saucisse de volaille, type Knack",959ae3fa74ac
96db5a24-e157-5147-8325-6ea7ee13c8a7,"Fromage de chèvre frais, au lait cru (type palet ou crottin frais)",4,,fromages et assimilés,autres fromages et spécialités,cru,fromage de chevre frais au lait cru type palet ou crottin frais,fromage de chevre frais au lait type palet ou crottin frais,0.29,2.03,,,91.6,2.03,1.46,670.0,,,69.6,,,0.28,0.0,43.1,154.0,29.1,16.9,12.1,,0.55,0.042,,12.9,113.0,0.43,4.36,309.0,,65.6,,,0.38,,,0.37,CIQUAL,"Fromage de chèvre frais, au lait cru (type palet ou crottin frais)",bdd2757b2970
96e734db-105f-59ea-93da-b2ba1feee3a3,"Fromage blanc ou spécialité laitière, aromatisé, sucré, 0% MG",4,,produits laitiers frais et assimilés,fromages blancs,,fromage blanc ou specialite laitiere aromatise sucre 0% mg,fromage blanc ou specialite laitiere aromatise sucre 0% mg,,12.2,0.0,,,12.5,0.1,,,,,,,,,,,,,,,,,,6.98,,,,40.0,,78.2,,,,,,,CIQUAL,"Fromage blanc ou spécialité laitière, aromatisé, sucré, 0% MG",3636c4c2c9a6
96f81890-fac6-5318-9aac-331d1e523d17,Molho de bife frito com manteiga,3,,,,frito,molho de bife frito com manteiga,molho de bife com manteiga,,0.4,0.0,18.0,10.0,,,,0.14,,121.0,379,1560,0.3,0.0,1.4,27.0,,,4.0,,0.3,0.03,46.0,2.0,,0.03,,470.0,0.01,55.8,0.0,0.1,,,,0.5,INSA,Molho de bife frito com manteiga,b8e7d4e07ed0
9706a04b-2092-5f37-847d-7ec7dba0e1bc,Sarda cozida,3,,,,cozida,sarda cozida,sarda,,0.0,0.0,0.0,60.0,,,,7.2,,48.0,174,727,0.1,0.0,11.0,250.0,,,27.0,,4.3,0.32,290.0,19.7,,0.14,,330.0,0.09,67.7,0.0,6.9,,,,2.6,INSA,Sarda cozida,75083878801b
970fc033-cb6a-5e8b-b606-a7121b0f14cf,165,1,,,,,165,165,,,,,14.0,7.8,0.3,,,0.04,,31.0,128.0,0.4,0.3,,8.0,,0.1,10.0,1.02,1e-05,1e-05,107.0,0.5,,1e-05,,1.0,0.05,91.3,1.2,,,,,0.1,TBCA,165,74cbd2c215c2
97174be4-0034-58ed-bbec-36a33fb17fb9,"Moule commune, crue",4,,mollusques et crustacés crus,-,,moule commune crue,moule commune crue,0.44,0.0,0.0,0.0,51.5,2.69,1.63,462.0,12.3,0.18,65.2,,,6.78,0.0,39.5,213.0,138.0,1.82,31.0,1.0,1.6,0.077,276.0,11.2,60.0,0.23,48.3,339.0,0.11,82.7,6.4,0.0,1.6,0.1,,2.36,CIQUAL,"Moule commune, crue",87172467a1fd
9718f34b-f6eb-57ce-8ec1-2dc53f10bc56,"Thon, à la catalane ou à l'escabèche (sauce tomate), appertisé",4,,produits à base de poissons et produits de la mer,-,,thon a la catalane ou a l escabeche sauce tomate appertise,thon a la catalane ou a l escabeche sauce tomate appertise,,2.93,,,,5.05,1.62,,,,,,,,,,,,8.6,,,,,,10.8,,,,402.0,,,,,,,,,CIQUAL,"Thon, à la catalane ou à l'escabèche (sauce tomate), appertisé",d5fba347777f
971a7f7d-e66d-5c84-8584-8f1be4866975,"Cacahuète, grillée à sec, salée",4,,fruits à coque et graines oléagineuses,-,,cacahuete grillee a sec salee,cacahuete grillee a sec salee,,3.7,12.1,,,18.2,3.1,,,,1.77,,,,7.4,,,,47.7,,,,,,24.8,,,,700.0,,2.0,,,,,,,CIQUAL,"Cacahuète, grillée à sec, salée",d8e86ed66184
9722c1a7-c4c3-53c5-a6e4-cdbe3066148f,Muesli croustillant au chocolat (non enrichi en vitamines et minéraux),4,,céréales de petit-déjeuner,-,,muesli croustillant au chocolat non enrichi en vitamines et mineraux,muesli croustillant au chocolat non enrichi en vitamines et mineraux,0.58,22.7,34.1,5.15,31.0,63.2,1.73,376.0,,0.37,2.41,,,2.6,7.42,31.4,250.0,,16.7,106.0,1.8,2.27,0.11,340.0,8.57,,0.08,,142.0,0.44,2.4,,,2.42,,,1.5,CIQUAL,Muesli croustillant au chocolat (non enrichi en vitamines et minéraux),ae3614f72984
972a7bef-10b5-5346-8a58-23873f95f295,"Joëls (petits poissons entiers) pour friture, crus",4,,poissons crus,-,,joels petits poissons entiers pour friture crus,joels petits poissons entiers pour friture crus,,0.0,0.0,,60.0,,0.33,,,,,,,0.9,0.0,,,,2.1,,,,,,17.5,,,,108.0,,,,,,,,,CIQUAL,"Joëls (petits poissons entiers) pour friture, crus",bc0ec94cad5b
972caac6-c60b-5392-806b-747054dd200e,560,1,,,,,560,560,,,,,22.0,13.4,1.4,,,0.14,,74.0,309.0,1.4,5.1,,79.0,,0.4,23.0,0.46,1e-05,1e-05,147.0,4.6,,0.03,,372.0,0.07,80.1,,,,,,0.9,TBCA,560,84582c1dbe02
97319fc6-bcc8-5efc-9090-b246e659536f,Cerveja sem álcool,3,,,,,cerveja sem alcool,cerveja sem alcool,,1.2,0.0,0.0,3.0,,,,0.0,,0.0,7,31,0.0,0.0,4.0,19.0,,,6.0,,0.6,0.03,44.0,0.3,,0.02,0.3,2.0,0.0,96.7,0.0,0.0,,,,0.0,INSA,Cerveja sem álcool,dbcf58788541
974151c9-3d0e-5441-a1db-7e7ed0809a18,"Pétales de blé avec noix, noisettes ou amandes, enrichis en vitamines et minéraux",4,,céréales de petit-déjeuner,-,,petales de ble avec noix noisettes ou amandes enrichis en vitamines et mineraux,petales de ble avec noix noisettes ou amandes enrichis en vitamines et mineraux,4.45,20.9,46.3,,154.0,67.9,2.46,,0.75,0.4,0.0,,,10.4,8.07,148.0,293.0,5.0,6.3,103.0,1.6,13.3,1.5,400.0,10.3,0.0,1.2,13.8,600.0,1.05,5.0,51.0,,3.1,,,1.9,CIQUAL,"Pétales de blé avec noix, noisettes ou amandes, enrichis en vitamines et minéraux",4c13afbc6340
9747d7f6-9358-5041-8cfb-411f42eb251a,"Patate douce, pulpe, blanchie, surgelée, prélevée à la Martinique",4,,légumes,légumes et leurs produits de la Martinique,,patate douce pulpe blanchie surgelee prelevee a la martinique,patate douce pulpe blanchie surgelee prelevee a la martinique,,0.021,19.3,130.0,,19.3,,,,,,,,,4.9,,,,,,,,,,,,,,,,63.1,4.0,,,,,,CIQUAL,"Patate douce, pulpe, blanchie, surgelée, prélevée à la Martinique",4df361e29a9c
974b0914-c209-55ca-926d-424cfd934aa7,"Iogurte sem lactose magro, natural",3,,,,,iogurte sem lactose magro natural,iogurte sem lactose magro natural,,5.0,0.0,0.0,150.0,,,,0.0,,2.0,41,175,0.2,0.0,1.5,130.0,35.0,,14.0,,0.2,0.03,200.0,4.9,,0.27,,72.0,0.04,89.0,0.0,0.0,,,,0.6,INSA,"Iogurte sem lactose magro, natural",e4e9b1a85de1
975ca5e1-8a6d-5234-ba73-88769e2519fc,"Anchova, conserva em óleo, escorrido",3,,,,,anchova conserva em oleo escorrido,anchova conserva em oleo escorrido,,0.0,0.0,0.0,300.0,,,,11.0,,63.0,191,798,4.1,0.0,18.0,300.0,,,56.0,,3.8,0.51,230.0,25.2,,0.1,,3930.0,0.02,46.4,0.0,3.0,,,,3.0,INSA,"Anchova, conserva em óleo, escorrido",2b8c1ecdef85
975d4447-5c9b-5dde-b870-b3e24d9d77da,Ervilhas estufadas,3,,,,,ervilhas estufadas,ervilhas estufadas,,2.8,5.5,434.0,49.0,,,,0.0,,13.0,113,470,1.8,3.9,60.0,110.0,,,22.0,,1.0,0.15,370.0,5.1,,0.02,,150.0,0.57,75.0,31.4,0.0,,,,0.9,INSA,Ervilhas estufadas,5503514624ec
97608e32-fe7f-5b70-a91b-08df5732b90b,Feijoada,2,Alimentos preparados,,,,feijoada,feijoada,,,,,32,"11,6","1,4",,,"0,15",22,117,489,"1,3","5,1",,105,,"6,5",32,"0,24","0,93",Tr,303,"8,7",Tr,"0,03",,278,"0,08","71,8","0,15",,,,,"0,8",TACO,Feijoada,d707ff73f7cf
979e354d-d1f3-563b-a790-985bfede85c5,"Gergelim, semente",2,Nozes e sementes,,,,gergelim semente,gergelim semente,,,,,825,"21,6","2,9",,,"1,51",,584,2442,"5,4","11,9",,741,,"50,4",361,"2,67","5,92","0,13",546,"21,2",,Tr,,3,"0,94","3,9","1,51",,,,,"5,2",TACO,"Gergelim, semente",f2d532d8d244
97bcfa66-1884-592f-9a3e-5b2da3fb3521,"Gratin de légumes en sauce blanche type béchamel, cuit",4,,plats composés,plats de légumes/légumineuses,,gratin de legumes en sauce blanche type bechamel cuit,gratin de legumes en sauce blanche type bechamel cuit,0.43,3.2,2.9,609.0,84.0,6.74,1.26,441.0,0.33,0.03,37.0,,,0.31,1.0,24.4,88.0,,6.5,13.0,0.09,0.15,0.052,190.0,3.56,55.2,0.1,,255.0,0.064,79.9,1.94,,0.81,22.9,,0.44,CIQUAL,"Gratin de légumes en sauce blanche type béchamel, cuit",ce8ed38127b1
97bff4f8-ea14-5a48-93a5-485835c8bc47,Doce de morango,3,,,,,doce de morango,doce de morango,,60.5,0.0,0.0,21.0,,,,0.0,,0.0,245,1040,1.7,1.0,0.0,19.0,,,9.0,,0.0,0.0,100.0,0.2,,0.0,,15.0,0.0,38.0,0.0,0.0,,,,0.1,INSA,Doce de morango,678ac6d0dd1b
97c06c5a-89e2-5a45-98cc-5a3256b58c69,Linguiça,3,,,,,linguica,linguica,,0.0,0.0,0.0,30.0,,,,1.8,,85.0,437,1810,2.0,0.0,3.0,200.0,,,22.0,,5.0,0.4,380.0,21.5,,0.25,,2910.0,0.6,31.3,0.0,0.0,,,,3.2,INSA,Linguiça,bb4dac86e0cb
97c0c6ab-a17b-58c1-87bc-a9a751b40e4a,398,1,,,,,398,398,,,,,12.0,0.0,0.9,,,0.03,133.0,167.0,701.0,0.8,,,187.0,,5.8,11.0,1e-05,8.2,1e-05,191.0,26.9,1e-05,1e-05,,64.0,0.07,66.7,,,,,,2.8,TBCA,398,10309cbe2800
97da9c71-df9d-5045-9097-60e18b0d4c9a,Tarte ou tartelette aux pommes,4,,gâteaux et pâtisseries,-,,tarte ou tartelette aux pommes,tarte ou tartelette aux pommes,0.12,20.7,12.1,36.0,4.5,32.7,0.63,194.0,,,19.0,,,0.55,3.3,,36.0,3.0,8.79,11.0,0.2,0.39,0.14,149.0,2.52,27.0,,,122.0,,50.4,5.0,,0.7,,,0.2,CIQUAL,Tarte ou tartelette aux pommes,2e5fa76e0b12
97dc104d-79f0-5fb4-ae89-8771c5f77b1b,"Céréales pour petit déjeuner riches en fibres, avec ou sans fruits, enrichies en vitamines et minéraux",4,,céréales de petit-déjeuner,-,,cereales pour petit dejeuner riches en fibres avec ou sans fruits enrichies en vitamines et mineraux,cereales pour petit dejeuner riches en fibres avec ou sans fruits enrichies en vitamines et mineraux,5.08,22.1,36.5,,37.5,59.3,2.89,,1.47,,0.0,,,8.21,18.3,196.0,317.0,5.0,4.42,146.0,,14.2,1.44,500.0,11.5,,1.26,9.93,503.0,1.05,3.57,45.5,2.8,10.0,,,4.0,CIQUAL,"Céréales pour petit déjeuner riches en fibres, avec ou sans fruits, enrichies en vitamines et minéraux",827dbe22e736
97e6bd22-d6c0-51db-9d71-c7adeaefe627,"Banana, prata, crua",2,Frutas e derivados,,,crua,banana prata crua,banana prata,,,,,8,"26,0","0,8",,,"0,05",,98,411,"0,4","2,0",,22,,"0,1",26,"0,42",Tr,"0,10",358,"1,3",,"0,02",,Tr,Tr,"71,9","0,05",,,,,"0,1",TACO,"Banana, prata, crua",de37e47f8abd
97e92088-f0c5-5be4-830b-c2183b75ba70,80,1,,,,,80,80,,,,,34.0,2.5,0.7,,,0.04,,13.0,53.0,2.5,2.0,,51.0,,0.2,9.0,0.12,1e-05,1e-05,308.0,0.9,,1e-05,,7.0,1e-05,95.7,13.5,,,,,0.2,TBCA,80,b888b29826bb
97eaa59a-31c2-5813-8301-69fc7f7821a8,"Céréales pour petit déjeuner ""équilibre"" nature ou au miel, enrichies en vitamines et minéraux",4,,céréales de petit-déjeuner,-,,cereales pour petit dejeuner equilibre nature ou au miel enrichies en vitamines et mineraux,cereales pour petit dejeuner equilibre nature ou au miel enrichies en vitamines et mineraux,6.98,17.2,57.5,,530.0,78.6,2.4,685.0,2.3,,0.0,,,10.6,3.36,233.0,180.0,5.0,1.65,47.5,,19.5,1.89,223.0,11.4,,1.73,,497.0,1.41,2.6,88.9,,11.0,,,1.5,CIQUAL,"Céréales pour petit déjeuner ""équilibre"" nature ou au miel, enrichies en vitamines et minéraux",a04ab9409a46
97ef91b3-1752-59e8-8148-cb427755c7d8,526,1,,,,,526,526,,,,,13.0,11.6,2.4,,,0.08,36.0,154.0,643.0,1.0,1.5,,48.0,,7.1,9.0,0.18,1.6,0.07,87.0,10.8,1e-05,1e-05,,1622.0,0.03,68.0,,,,,,2.7,TBCA,526,d5155d043a8e
97f69c77-c2dc-5cb7-809d-b4f94041c05c,"Ovo de galinha, cozido",3,,,,cozido,ovo de galinha cozido,ovo de galinha,,0.0,0.0,0.0,44.0,,,,0.5,,408.0,149,621,2.1,0.0,40.0,190.0,24.0,,11.0,,0.03,0.36,130.0,13.0,,0.35,,140.0,0.06,75.3,0.0,1.7,,,,1.3,INSA,"Ovo de galinha, cozido",f098337f4e23
9805831c-e62f-58fa-adca-ce928e54b85d,274,1,,,,,274,274,,,,,17.0,0.0,0.9,,,0.03,87.0,91.0,381.0,0.3,,,351.0,,0.9,16.0,1e-05,1e-05,1e-05,146.0,19.3,1e-05,1e-05,,189.0,1e-05,79.7,,,,,,0.4,TBCA,274,431bf3b995a9
980702fc-e76e-5f12-b9f3-bed129e97ac1,"Plat légumes, avec féculent et lait/crème, dès 12 mois",4,,petits pots salés et plats infantiles,-,,plat legumes avec feculent et lait/creme des 12 mois,plat legumes avec feculent et lait/creme des 12 mois,0.3,2.37,6.16,618.0,16.0,8.53,0.63,197.0,0.076,0.025,2.36,,,0.16,2.4,17.9,52.0,,2.3,9.98,0.072,0.73,0.087,165.0,2.88,,0.08,,81.0,0.05,83.1,,,1.2,4.44,,0.18,CIQUAL,"Plat légumes, avec féculent et lait/crème, dès 12 mois",c2346ab0dd10
980ba6cf-6791-5e3f-a8a9-c87d7443c342,"Iogurte sem lactose meio gordo, natural, açucarado",3,,,,,iogurte sem lactose meio gordo natural acucarado,iogurte sem lactose meio gordo natural acucarado,,11.5,0.0,26.0,120.0,,,,0.32,,8.0,78,330,0.2,0.0,8.0,97.0,24.0,,14.0,,0.2,0.04,230.0,3.5,,0.2,,81.0,0.04,78.9,0.0,0.0,,,,0.6,INSA,"Iogurte sem lactose meio gordo, natural, açucarado",3f1d1ef55969
980dac39-60ed-571f-980f-22ce1dabc2b4,221,1,,,,,221,221,,,,,3.0,16.6,0.3,,,0.03,,63.0,262.0,0.1,2.0,,11.0,,0.2,5.0,0.01,1e-05,1e-05,117.0,0.2,,1e-05,,1.0,0.05,82.6,1.5,,,,,1e-05,TBCA,221,9a70776c7433
980dc0de-c3a3-520f-8513-2f8fe2bd85ba,"Petits pois et carottes, surgelés, cuits",4,,légumes,légumes cuits,,petits pois et carottes surgeles cuits,petits pois et carottes surgeles cuits,0.16,4.36,,4730.0,23.0,7.02,0.57,,0.0,0.076,0.0,,,0.94,3.1,26.0,49.0,,0.42,16.0,0.2,1.15,0.087,158.0,3.09,0.0,0.064,,68.0,0.23,85.8,8.1,0.0,0.52,18.8,,0.45,CIQUAL,"Petits pois et carottes, surgelés, cuits",aafe0672f4f9
98131f49-84cb-56b4-a29d-d106eee6cad9,45,1,,,,,45,45,,,,,2.0,17.1,1.1,,,0.05,,98.0,408.0,0.6,4.6,,61.0,,2.4,20.0,0.09,3.74,1e-05,162.0,3.2,,0.05,,260.0,1e-05,76.2,1.7,,,,,0.5,TBCA,45,fb644351560d
981d0511-5022-5f83-ac3d-aaa503e1a376,"Vinho licoroso, teor alcoólico ≥17 e <20%vol.",3,,,,,vinho licoroso teor alcoolico 17 e 20%vol,vinho licoroso teor alcoolico 17 e 20%vol,,5.4,0.0,0.0,5.0,,,,0.0,,0.0,126,525,0.7,0.0,0.0,15.0,,,11.0,,0.1,0.01,120.0,0.0,,0.02,,0.0,0.01,75.6,0.0,0.0,,,,0.2,INSA,"Vinho licoroso, teor alcoólico  ≥17 e <20%vol.",bccb1c8a3093
9825826a-5071-576e-affd-b5c4a86946c1,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus",4,,produits laitiers frais et assimilés,yaourts et spécialités laitières type yaourt,,lait fermente ou specialite laitiere type yaourt aromatise sucre au bifidus,lait fermente ou specialite laitiere type yaourt aromatise sucre au bifidus,0.47,11.5,0.0,,122.0,11.5,0.78,109.0,0.22,0.007,10.4,,,,,5.3,101.0,8.1,3.1,11.7,0.001,0.12,,139.0,3.75,,0.19,1.1,40.0,0.04,78.4,1.0,0.3,,,,0.41,CIQUAL,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus",33280d8f6d68
984e653f-6a12-5ed0-b55d-f3a940fb3d67,"Pêche au sirop léger, appertisée, non égouttée",4,,fruits,fruits appertisés,,peche au sirop leger appertisee non egouttee,peche au sirop leger appertisee non egouttee,0.063,12.9,,155.0,9.57,14.1,0.22,13.2,0.0,0.038,0.0,,,0.13,0.92,8.4,9.79,,0.038,4.88,0.02,0.35,,100.0,0.31,0.0,,,0.9,,84.3,3.32,0.0,0.49,,,0.054,CIQUAL,"Pêche au sirop léger, appertisée, non égouttée",19b5f84ce565
98544386-806b-5e56-a13a-4d931181415d,"Ciriguela, crua",2,Frutas e derivados,,,crua,ciriguela crua,ciriguela,,,,,27,"18,9","0,7",,,"0,12",,76,316,"0,4","3,9",,49,,"0,4",18,"0,06",Tr,Tr,248,"1,4",,Tr,,2,"0,14","78,7","0,12",,,,,"0,5",TACO,"Ciriguela, crua",4d4269640233
985c79f9-1da0-5692-b11c-f5b897cd74d7,Quiche lorraine,3,,,,,quiche lorraine,quiche lorraine,,2.5,20.9,55.0,240.0,,,,0.68,,134.0,374,1560,1.1,0.8,9.7,250.0,,,27.0,,1.1,0.15,170.0,14.4,,0.28,,540.0,0.06,33.9,0.1,0.6,,,,1.9,INSA,Quiche lorraine,28d196a7a7ea
985eb33d-7af6-5e50-862a-f3045c94dd09,"Boeuf, steak haché 15% MG, cru",4,,viandes crues,bœuf et veau,cru,boeuf steak hache 15% mg cru,boeuf steak hache 15% mg,0.51,0.0,0.0,0.0,9.33,0.47,0.9,,1.9,0.069,67.0,,,2.64,0.0,5.75,171.0,1.0,14.1,20.0,0.011,4.1,0.2,302.0,20.2,9.5,0.17,6.78,41.7,0.048,67.2,1.0,0.35,0.26,1.3,,4.8,CIQUAL,"Boeuf, steak haché 15% MG, cru",f9b41f3c43f6
9864a85e-44cf-56b6-85aa-2ffb58fd17c9,"Cola, sucré, avec édulcorants",4,,boissons sans alcool,boissons rafraîchissantes sans alcool,,cola sucre avec edulcorants,cola sucre avec edulcorants,0.0,6.65,0.0,0.0,0.0,6.65,0.08,,0.0,0.0,0.0,,,0.0,0.0033,0.0,17.0,0.0,0.0033,0.0,0.0,0.0,0.0,10.0,0.0093,0.0,0.0,0.0,4.2,0.0,95.0,0.0,0.0,0.0,,,0.0,CIQUAL,"Cola, sucré, avec édulcorants",5487e2c88358
